Property,Owner / Operator,Type,Rent pw,Rent pcm,Rent pa,Minimum Weeks,Area sqm,Area sqft,£psf pa,Address,url
Claredale House,Cass and Claredale Halls of Residence Association Limited,Single Standard Category B ,160,520.0,6240,39,,,,"Claredale Street, London, E2 6PE",https://www.mystudenthalls.com/student-accommodation/london/claredale-house/
Claredale House,Cass and Claredale Halls of Residence Association Limited,Single Standard Category C ,156,507.0,6084,39,,,,"Claredale Street, London, E2 6PE",https://www.mystudenthalls.com/student-accommodation/london/claredale-house/
Claredale House,Cass and Claredale Halls of Residence Association Limited,Single Standard Category D,152,494.0,5928,39,,,,"Claredale Street, London, E2 6PE",https://www.mystudenthalls.com/student-accommodation/london/claredale-house/
Eleanor Rosa House,University of London,Single Studio plus,304,1266.67,15200,50,,,,"Stratford High Street, London, London, E15 2RA",https://www.mystudenthalls.com/student-accommodation/london/eleanor-rosa-house/
Eleanor Rosa House,University of London,Single Studio,288,1200.0,14400,50,,,,"Stratford High Street, London, London, E15 2RA",https://www.mystudenthalls.com/student-accommodation/london/eleanor-rosa-house/
Eleanor Rosa House,University of London,Standard Single En-suite,214,891.67,10700,50,,,,"Stratford High Street, London, London, E15 2RA",https://www.mystudenthalls.com/student-accommodation/london/eleanor-rosa-house/
Eleanor Rosa House,University of London,Standard Single En-suite plus,220,916.67,11000,50,,,,"Stratford High Street, London, London, E15 2RA",https://www.mystudenthalls.com/student-accommodation/london/eleanor-rosa-house/
"Ariana Social Community, Kirby Street",Ariana Social Community,Classic Studio,380,1615.0,19380,51,,,,"36-43 Kirby Street, Farringdon, London,  EC1N 8TE",https://www.mystudenthalls.com/student-accommodation/london/ariana-social-community-kirby-street-farringdon/
"Ariana Social Community, Kirby Street",Ariana Social Community,Premium Studio 1,462,1963.5,23562,51,,,,"36-43 Kirby Street, Farringdon, London,  EC1N 8TE",https://www.mystudenthalls.com/student-accommodation/london/ariana-social-community-kirby-street-farringdon/
"Ariana Social Community, Kirby Street",Ariana Social Community,Premium Studio 2,525,2231.25,26775,51,,,,"36-43 Kirby Street, Farringdon, London,  EC1N 8TE",https://www.mystudenthalls.com/student-accommodation/london/ariana-social-community-kirby-street-farringdon/
"Ariana Social Community, Kirby Street",Ariana Social Community,Premium Studio 3,567,2409.75,28917,51,,,,"36-43 Kirby Street, Farringdon, London,  EC1N 8TE",https://www.mystudenthalls.com/student-accommodation/london/ariana-social-community-kirby-street-farringdon/
"Ariana Social Community, Kirby Street",Ariana Social Community,Premium Studio 4,588,2499.0,29988,51,,,,"36-43 Kirby Street, Farringdon, London,  EC1N 8TE",https://www.mystudenthalls.com/student-accommodation/london/ariana-social-community-kirby-street-farringdon/
"Ariana Social Community, Kirby Street",Ariana Social Community,Classic Studio 43 Weeks,395,1415.42,16985,43,,,,"36-43 Kirby Street, Farringdon, London,  EC1N 8TE",https://www.mystudenthalls.com/student-accommodation/london/ariana-social-community-kirby-street-farringdon/
LHA Davies Court,LHA London,Single En-suite,230,0.0,0,0,,,,"56 East India Dock Road, London, London, E14 6JE",https://www.mystudenthalls.com/student-accommodation/london/lha-davies-court/
LHA Davies Court,LHA London,Bed in a Twin Room En-suite,142,0.0,0,0,,,,"56 East India Dock Road, London, London, E14 6JE",https://www.mystudenthalls.com/student-accommodation/london/lha-davies-court/
LHA Davies Court,LHA London,Single Standard room (shared Bathroom and toilets),194,0.0,0,0,,,,"56 East India Dock Road, London, London, E14 6JE",https://www.mystudenthalls.com/student-accommodation/london/lha-davies-court/
One Penrhyn Road,CRM Students,Twin Studio,173,735.25,8823,51,,,,"One Penrhyn Road, Kingston Upon Thames, London, KT1 2BT",https://www.mystudenthalls.com/student-accommodation/london/one-penrhyn-road/
One Penrhyn Road,CRM Students,Studio,217,922.25,11067,51,,,,"One Penrhyn Road, Kingston Upon Thames, London, KT1 2BT",https://www.mystudenthalls.com/student-accommodation/london/one-penrhyn-road/
One Penrhyn Road,CRM Students,Premium Studio,235,842.08,10105,43,,,,"One Penrhyn Road, Kingston Upon Thames, London, KT1 2BT",https://www.mystudenthalls.com/student-accommodation/london/one-penrhyn-road/
One Penrhyn Road,CRM Students,Premium Plus Studio,278,1181.5,14178,51,,,,"One Penrhyn Road, Kingston Upon Thames, London, KT1 2BT",https://www.mystudenthalls.com/student-accommodation/london/one-penrhyn-road/
One Penrhyn Road,CRM Students,Deluxe Studio,328,1394.0,16728,51,,,,"One Penrhyn Road, Kingston Upon Thames, London, KT1 2BT",https://www.mystudenthalls.com/student-accommodation/london/one-penrhyn-road/
One Penrhyn Road,CRM Students,Deluxe Plus Studio,364,1547.0,18564,51,,,,"One Penrhyn Road, Kingston Upon Thames, London, KT1 2BT",https://www.mystudenthalls.com/student-accommodation/london/one-penrhyn-road/
Scape Mile End Canalside,Scape,Standard Windowseat En Suite,279,1185.75,14229,51,,,,"25 Bradwell Street, Bethnal Green, London, E1 4GP",https://www.mystudenthalls.com/student-accommodation/london/scape-mile-end-canalside/
Scape Mile End Canalside,Scape,Standard Studio,339,1440.75,17289,51,,,,"25 Bradwell Street, Bethnal Green, London, E1 4GP",https://www.mystudenthalls.com/student-accommodation/london/scape-mile-end-canalside/
Scape Mile End Canalside,Scape,Medium Windowseat STudio,370,1572.5,18870,51,,,,"25 Bradwell Street, Bethnal Green, London, E1 4GP",https://www.mystudenthalls.com/student-accommodation/london/scape-mile-end-canalside/
Scape Mile End Canalside,Scape,Large Studio,425,1806.25,21675,51,,,,"25 Bradwell Street, Bethnal Green, London, E1 4GP",https://www.mystudenthalls.com/student-accommodation/london/scape-mile-end-canalside/
Scape Mile End Canalside,Scape,Premium Studio,515,2188.75,26265,51,,,,"25 Bradwell Street, Bethnal Green, London, E1 4GP",https://www.mystudenthalls.com/student-accommodation/london/scape-mile-end-canalside/
Kensal Green Garrow House,Homes for Students,Junior Twin Studio,181,769.25,9231,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Twin Studio,185,786.25,9435,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Twin Studio,190,712.5,8550,45,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Premium Twin Studio,193,820.25,9843,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Junior Studio,224,952.0,11424,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Junior Plus Studio,239,1015.75,12189,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Classic Studio,247,1049.75,12597,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Junior Canalview Studio,259,1100.75,13209,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Junior Garrow Studio,266,1130.5,13566,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Garrow Studio,272,1156.0,13872,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Garrow Studio,284,1065.0,12780,45,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Garrow Studio,260,758.33,9100,35,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Garrow Studio,271,654.92,7859,29,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Garrow Studio,294,294.0,3528,12,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Classic Plus Studio,277,1177.25,14127,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Executive Studio,280,1190.0,14280,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Executive Studio,283,1061.25,12735,45,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Executive Studio,267,778.75,9345,35,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Executive Studio,300,725.0,8700,29,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,2 Bedroom Apartment,284,1207.0,14484,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Canalview studio,285,1211.25,14535,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Garrow Plus Studio,290,1232.5,14790,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Executive Plus Studio,290,1232.5,14790,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Deluxe Studio,304,1292.0,15504,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Premium Studio,310,1317.5,15810,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Kensal Green Garrow House,Homes for Students,Super Deluxe Studio,341,1449.25,17391,51,,,,"190 Kensal Road, London, W10 5BN",https://www.mystudenthalls.com/student-accommodation/london/kensal-green-garrow-house/
Scape Greenwich,Scape,Medium Studio,287,1219.75,14637,51,,,,"Bear Point, 2 East Parkside, London, SE10 0FQ",https://www.mystudenthalls.com/student-accommodation/london/scape-greenwich/
Scape Greenwich,Scape,Large Studio,339,1440.75,17289,51,,,,"Bear Point, 2 East Parkside, London, SE10 0FQ",https://www.mystudenthalls.com/student-accommodation/london/scape-greenwich/
Chelsea Lightfoot Hall,Homes for Students,Chelsea Twin En-suite,190,807.5,9690,51,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Chelsea Twin En-suite,205,768.75,9225,45,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Chelsea Twin En-suite,219,730.0,8760,40,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Chelsea Single Ensuite Room,300,1275.0,15300,51,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Classic Studio,355,1508.75,18105,51,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Chelsea Studio,370,1572.5,18870,51,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Executive Studio,380,1615.0,19380,51,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Executive Studio,390,1462.5,17550,45,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Chelsea Lightfoot Hall,Homes for Students,Deluxe Studio,405,1721.25,20655,51,,,,"Manresa Road, Chelsea, London, SW3 6NA",https://www.mystudenthalls.com/student-accommodation/london/chelsea-lightfoot-hall/
Bloomsbury Janet Poole House,Homes for Students ,Twin Ensuite Room,325,1300.0,15600,48,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Classic Twin Studio,330,1320.0,15840,48,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Bloomsbury Twin Studio,355,1420.0,17040,48,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Gower Room ,365,1551.25,18615,51,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Gower Room ,370,1480.0,17760,48,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Gower Room ,378,1417.5,17010,45,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Premium Twin Studio,372,1581.0,18972,51,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Premium Twin Studio,425,1239.5833333333333,14875,35,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Deluxe Twin Studio,385,1636.25,19635,51,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Premium Twin Apartment,390,1657.5,19890,51,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Deluxe Twin Apartment,400,1700.0,20400,51,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Gower Ensuite Room,425,1806.25,21675,51,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Gower Ensuite Room,430,1720.0,20640,48,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
Bloomsbury Janet Poole House,Homes for Students ,Gower Ensuite Room,440,1650.0,19800,45,,,,"101-105 Gower Street, London, WC1E 6AA",https://www.mystudenthalls.com/student-accommodation/london/bloomsbury-janet-poole-house/
